P_region,capture_plane,code_digest,config_sha256,dt_actual,dx,initial_Eh,lane,nmax,norm,peak_gpu_MiB_sampled,peak_host_rss_KiB,probability,relative_change_to_baseline,run,status,wall_seconds,z_stop
0.02430616610004081,30.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,341eb2dd20ba59a54daa233254ebfe98923a7a882695857448dddcdc39d799c7,0.04996782580968821,0.4,-0.47210604555658936,TDL,3,0.9795004951074936,1548,1302396,0.006866222949419154,0.0,tdl_baseline_retry,PASS,29.998355349060148,60.0
0.02432331318432402,30.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,2cada9a51d2bb02cd36bb23cbaaf65ebb91c34a11b4f3a225738c4e9f66b4aa9,0.02499784704477988,0.4,-0.47210604555658936,TDL,3,0.9792176862114994,1548,1275612,0.006894595946807374,0.004132256933285215,tdl_dt025,PASS,42.87543131492566,60.0
0.02564826807871408,30.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,9bee272277c35255f499ed1869a21fb7314d52f47ed13d2df2da666dd953bf59,0.04996782580968821,0.3125,-0.48138875271153986,TDL,3,0.9784806718697171,2910,2184992,0.007585388965625483,0.10473968315683176,tdl_dx03125,PASS,52.64989667304326,60.0
0.031742488744449786,25.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,3363e2ff45d71d53b5693719c584cb9d80b041bc0ad91dbb98028dc095889944,0.04996782580968821,0.4,-0.47210604555658936,TDL,3,0.9795004951074936,1548,1276044,0.006866222949419154,0.0,tdl_plane25,PASS,26.777941362001002,60.0
0.029188206923479107,30.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,f623f1846fbd542104ced384d354b1b65141e96a9c627aa157b2c26cbaf2659c,0.0499917110036699,0.4,-0.47210604555649444,TDL,3,0.9664109109844553,1692,1519232,0.006874681265102932,0.0012318731486127329,tdl_z75,PASS,32.88329308305401,75.0
0.026276455257729057,30.0,ba82e959309a60f24d69d3cfee4a4064199b4efd8f5bb72f0eff3af7153ae34b,7ee37d63ff201e6f3ebd80e68dd307e086a2b6d3a7342c724f5476ff202f721e,0.04996782580968821,0.4,-0.47210604555543445,TDL,3,0.9854914494479114,2376,1753812,0.006865222667277726,0.00014568157031851511,tdl_boxwide,PASS,63.84733396291267,60.0
